"No.","Time","Source","Destination","Protocol","Length","Info"
"5615","130.020291238","10.0.2.15","10.0.2.7","TCP","60","1322  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5616","130.020291390","10.0.2.15","10.0.2.7","TCP","60","9040  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5617","130.020348789","10.0.2.7","10.0.2.15","TCP","58","45406  >  783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5618","130.020412173","10.0.2.7","10.0.2.15","TCP","58","45406  >  4005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5619","130.020442233","10.0.2.7","10.0.2.15","TCP","58","45406  >  3971 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5620","130.020474453","10.0.2.7","10.0.2.15","TCP","58","45406  >  13783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5621","130.020504191","10.0.2.7","10.0.2.15","TCP","58","45406  >  12265 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5622","130.020533331","10.0.2.7","10.0.2.15","TCP","58","45406  >  10243 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5623","130.020563159","10.0.2.7","10.0.2.15","TCP","58","45406  >  30 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5624","130.020594965","10.0.2.7","10.0.2.15","TCP","58","45406  >  8081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5625","130.020623973","10.0.2.7","10.0.2.15","TCP","58","45406  >  464 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5626","130.020658669","10.0.2.7","10.0.2.15","TCP","58","45406  >  15742 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5627","130.020688453","10.0.2.7","10.0.2.15","TCP","58","45406  >  1216 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5628","130.020716319","10.0.2.7","10.0.2.15","TCP","58","45406  >  5226 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5629","130.020759238","10.0.2.15","10.0.2.7","TCP","60","783  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5630","130.020772751","10.0.2.7","10.0.2.15","TCP","58","45406  >  1037 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5631","130.020805690","10.0.2.7","10.0.2.15","TCP","58","45406  >  306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5632","130.020832583","10.0.2.7","10.0.2.15","TCP","58","45406  >  2046 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5633","130.020862528","10.0.2.7","10.0.2.15","TCP","58","45406  >  2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5634","130.020885936","10.0.2.15","10.0.2.7","TCP","60","4005  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5635","130.020891862","10.0.2.7","10.0.2.15","TCP","58","45406  >  89 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5636","130.020921228","10.0.2.7","10.0.2.15","TCP","58","45406  >  2160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5637","130.020981235","10.0.2.7","10.0.2.15","TCP","58","45406  >  3551 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5638","130.021010249","10.0.2.7","10.0.2.15","TCP","58","45406  >  1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5639","130.021034613","10.0.2.7","10.0.2.15","TCP","58","45406  >  1067 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5640","130.021059011","10.0.2.7","10.0.2.15","TCP","58","45406  >  6789 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5641","130.021082567","10.0.2.7","10.0.2.15","TCP","58","45406  >  19283 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5642","130.021106308","10.0.2.7","10.0.2.15","TCP","58","45406  >  2607 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5643","130.021129720","10.0.2.7","10.0.2.15","TCP","58","45406  >  50001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5644","130.021153242","10.0.2.7","10.0.2.15","TCP","58","45406  >  8333 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5645","130.021169351","10.0.2.15","10.0.2.7","TCP","60","3971  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5646","130.021180178","10.0.2.7","10.0.2.15","TCP","58","45406  >  801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5647","130.021226066","10.0.2.7","10.0.2.15","TCP","58","45406  >  1658 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5648","130.021287190","10.0.2.7","10.0.2.15","TCP","58","45406  >  2399 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5649","130.021336181","10.0.2.7","10.0.2.15","TCP","58","45406  >  6881 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5650","130.021360104","10.0.2.7","10.0.2.15","TCP","58","45406  >  3827 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5651","130.021384127","10.0.2.7","10.0.2.15","TCP","58","45406  >  3826 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5652","130.021703626","10.0.2.15","10.0.2.7","TCP","60","13783  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5653","130.021703862","10.0.2.15","10.0.2.7","TCP","60","12265  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5654","130.021704013","10.0.2.15","10.0.2.7","TCP","60","10243  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5655","130.021704163","10.0.2.15","10.0.2.7","TCP","60","30  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5656","130.021704314","10.0.2.15","10.0.2.7","TCP","60","8081  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5657","130.021704463","10.0.2.15","10.0.2.7","TCP","60","464  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5658","130.021704613","10.0.2.15","10.0.2.7","TCP","60","15742  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5659","130.021704763","10.0.2.15","10.0.2.7","TCP","60","1216  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5660","130.021784018","10.0.2.15","10.0.2.7","TCP","60","5226  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5661","130.021784217","10.0.2.15","10.0.2.7","TCP","60","1037  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5662","130.021838407","10.0.2.7","10.0.2.15","TCP","58","45406  >  49156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5663","130.021857407","10.0.2.7","10.0.2.15","TCP","58","45406  >  5004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5664","130.021859550","10.0.2.7","10.0.2.15","TCP","58","45406  >  32777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5665","130.021861368","10.0.2.7","10.0.2.15","TCP","58","45406  >  3476 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5666","130.021863191","10.0.2.7","10.0.2.15","TCP","58","45406  >  1049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5667","130.021865003","10.0.2.7","10.0.2.15","TCP","58","45406  >  843 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5668","130.021866810","10.0.2.7","10.0.2.15","TCP","58","45406  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5669","130.021954890","10.0.2.15","10.0.2.7","TCP","60","306  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5670","130.021955115","10.0.2.15","10.0.2.7","TCP","60","2046  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5671","130.021955272","10.0.2.15","10.0.2.7","TCP","60","2179  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5672","130.021955423","10.0.2.15","10.0.2.7","TCP","60","89  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5673","130.022079882","10.0.2.15","10.0.2.7","TCP","60","2160  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5674","130.022080097","10.0.2.15","10.0.2.7","TCP","60","3551  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5675","130.022080260","10.0.2.15","10.0.2.7","TCP","60","1259  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5676","130.022080411","10.0.2.15","10.0.2.7","TCP","60","1067  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5677","130.022080565","10.0.2.15","10.0.2.7","TCP","60","6789  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5678","130.022205828","10.0.2.15","10.0.2.7","TCP","60","19283  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5679","130.022216916","10.0.2.15","10.0.2.7","TCP","60","2607  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5680","130.022217074","10.0.2.15","10.0.2.7","TCP","60","50001  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5681","130.022217224","10.0.2.15","10.0.2.7","TCP","60","8333  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5682","130.022217362","10.0.2.15","10.0.2.7","TCP","60","801  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5683","130.022333129","10.0.2.15","10.0.2.7","TCP","60","1658  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5684","130.022333320","10.0.2.15","10.0.2.7","TCP","60","2399  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5685","130.022380473","10.0.2.7","10.0.2.15","TCP","58","45406  >  9009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5686","130.022393051","10.0.2.7","10.0.2.15","TCP","58","45406  >  808 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5687","130.022394773","10.0.2.7","10.0.2.15","TCP","58","45406  >  787 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5688","130.022396529","10.0.2.7","10.0.2.15","TCP","58","45406  >  49163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5689","130.022398282","10.0.2.7","10.0.2.15","TCP","58","45406  >  1024 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5690","130.022400018","10.0.2.7","10.0.2.15","TCP","58","45406  >  1123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5691","130.022401750","10.0.2.7","10.0.2.15","TCP","58","45406  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5692","130.022403494","10.0.2.7","10.0.2.15","TCP","58","45406  >  21571 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5693","130.022405230","10.0.2.7","10.0.2.15","TCP","58","45406  >  2045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5694","130.022406981","10.0.2.7","10.0.2.15","TCP","58","45406  >  3801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5695","130.022408723","10.0.2.7","10.0.2.15","TCP","58","45406  >  406 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5696","130.022507176","10.0.2.15","10.0.2.7","TCP","60","6881  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5697","130.022507395","10.0.2.15","10.0.2.7","TCP","60","3827  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5698","130.022507548","10.0.2.15","10.0.2.7","TCP","60","3826  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5699","130.022507701","10.0.2.15","10.0.2.7","TCP","60","49156  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5700","130.022507853","10.0.2.15","10.0.2.7","TCP","60","5004  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5701","130.022634653","10.0.2.15","10.0.2.7","TCP","60","32777  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5702","130.022634870","10.0.2.15","10.0.2.7","TCP","60","3476  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5703","130.022635023","10.0.2.15","10.0.2.7","TCP","60","1049  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5704","130.022635176","10.0.2.15","10.0.2.7","TCP","60","843  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5705","130.022635328","10.0.2.15","10.0.2.7","TCP","60","5001  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5706","130.024513950","10.0.2.15","10.0.2.7","TCP","60","9009  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5707","130.024514202","10.0.2.15","10.0.2.7","TCP","60","808  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5708","130.024514359","10.0.2.15","10.0.2.7","TCP","60","787  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5709","130.024514509","10.0.2.15","10.0.2.7","TCP","60","49163  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5710","130.024514660","10.0.2.15","10.0.2.7","TCP","60","1024  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5711","130.024514811","10.0.2.15","10.0.2.7","TCP","60","1123  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5712","130.024705751","10.0.2.15","10.0.2.7","TCP","60","1433  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5713","130.024705971","10.0.2.15","10.0.2.7","TCP","60","21571  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5714","130.024706127","10.0.2.15","10.0.2.7","TCP","60","2045  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5715","130.024706278","10.0.2.15","10.0.2.7","TCP","60","3801  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5716","130.025030363","10.0.2.15","10.0.2.7","TCP","60","406  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5717","130.025100043","10.0.2.7","10.0.2.15","TCP","58","45406  >  20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5718","130.025121650","10.0.2.7","10.0.2.15","TCP","58","45406  >  9100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5719","130.025135770","10.0.2.7","10.0.2.15","TCP","58","45406  >  8402 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5720","130.025145624","10.0.2.7","10.0.2.15","TCP","58","45406  >  2107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5721","130.025155053","10.0.2.7","10.0.2.15","TCP","58","45406  >  3920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5722","130.025165345","10.0.2.7","10.0.2.15","TCP","58","45406  >  8083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5723","130.025183583","10.0.2.7","10.0.2.15","TCP","58","45406  >  2301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5724","130.025196410","10.0.2.7","10.0.2.15","TCP","58","45406  >  32768 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5725","130.025206903","10.0.2.7","10.0.2.15","TCP","58","45406  >  407 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5726","130.025219136","10.0.2.7","10.0.2.15","TCP","58","45406  >  1137 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5727","130.025230171","10.0.2.7","10.0.2.15","TCP","58","45406  >  2099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5728","130.025241422","10.0.2.7","10.0.2.15","TCP","58","45406  >  7741 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5729","130.025253400","10.0.2.7","10.0.2.15","TCP","58","45406  >  4321 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5730","130.025271213","10.0.2.7","10.0.2.15","TCP","58","45406  >  3878 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5731","130.025283222","10.0.2.7","10.0.2.15","TCP","58","45406  >  1183 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5732","130.025294510","10.0.2.7","10.0.2.15","TCP","58","45406  >  1074 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5733","130.025312404","10.0.2.7","10.0.2.15","TCP","58","45406  >  2718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5734","130.025324525","10.0.2.7","10.0.2.15","TCP","58","45406  >  6112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5735","130.025336224","10.0.2.7","10.0.2.15","TCP","58","45406  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5736","130.025349341","10.0.2.7","10.0.2.15","TCP","58","45406  >  4126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5737","130.025360741","10.0.2.7","10.0.2.15","TCP","58","45406  >  6009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5738","130.025376647","10.0.2.7","10.0.2.15","TCP","58","45406  >  1087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5739","130.025388696","10.0.2.7","10.0.2.15","TCP","58","45406  >  3546 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5740","130.025400076","10.0.2.7","10.0.2.15","TCP","58","45406  >  31038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5741","130.025414127","10.0.2.7","10.0.2.15","TCP","58","45406  >  1009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5742","130.025432156","10.0.2.7","10.0.2.15","TCP","58","45406  >  32774 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5743","130.025444503","10.0.2.7","10.0.2.15","TCP","58","45406  >  1334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5744","130.025457049","10.0.2.7","10.0.2.15","TCP","58","45406  >  49165 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5745","130.025475197","10.0.2.7","10.0.2.15","TCP","58","45406  >  5100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5746","130.025485909","10.0.2.7","10.0.2.15","TCP","58","45406  >  1108 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5747","130.025499570","10.0.2.7","10.0.2.15","TCP","58","45406  >  2602 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5748","130.025511302","10.0.2.7","10.0.2.15","TCP","58","45406  >  555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5749","130.025521433","10.0.2.7","10.0.2.15","TCP","58","45406  >  30951 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5750","130.025534541","10.0.2.7","10.0.2.15","TCP","58","45406  >  987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5751","130.025552125","10.0.2.7","10.0.2.15","TCP","58","45406  >  3323 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5752","130.025564094","10.0.2.7","10.0.2.15","TCP","58","45406  >  2920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5753","130.025575234","10.0.2.7","10.0.2.15","TCP","58","45406  >  3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5754","130.025588518","10.0.2.7","10.0.2.15","TCP","58","45406  >  9110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5755","130.025599670","10.0.2.7","10.0.2.15","TCP","58","45406  >  8649 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5756","130.025613332","10.0.2.7","10.0.2.15","TCP","58","45406  >  8090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5757","130.025628364","10.0.2.7","10.0.2.15","TCP","58","45406  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5758","130.025639025","10.0.2.7","10.0.2.15","TCP","58","45406  >  912 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5759","130.025654031","10.0.2.7","10.0.2.15","TCP","58","45406  >  24 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5760","130.025668203","10.0.2.7","10.0.2.15","TCP","58","45406  >  2393 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5761","130.025762928","10.0.2.7","10.0.2.15","TCP","58","45406  >  2605 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5762","130.025814824","10.0.2.7","10.0.2.15","TCP","58","45406  >  7025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5763","130.025840426","10.0.2.7","10.0.2.15","TCP","58","45406  >  43 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5764","130.025871433","10.0.2.7","10.0.2.15","TCP","58","45406  >  49161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5765","130.025934744","10.0.2.7","10.0.2.15","TCP","58","45406  >  631 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5766","130.025953727","10.0.2.15","10.0.2.7","TCP","60","20828  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5767","130.025967567","10.0.2.7","10.0.2.15","TCP","58","45406  >  512 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5768","130.026088777","10.0.2.15","10.0.2.7","TCP","60","9100  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5769","130.026089021","10.0.2.15","10.0.2.7","TCP","60","8402  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5770","130.026230103","10.0.2.15","10.0.2.7","TCP","60","2107  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5771","130.026230323","10.0.2.15","10.0.2.7","TCP","60","3920  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5772","130.026230490","10.0.2.15","10.0.2.7","TCP","60","8083  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5773","130.026230652","10.0.2.15","10.0.2.7","TCP","60","2301  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5774","130.026230802","10.0.2.15","10.0.2.7","TCP","60","32768  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5775","130.026458587","10.0.2.15","10.0.2.7","TCP","60","407  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5776","130.026458784","10.0.2.15","10.0.2.7","TCP","60","1137  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5777","130.026458942","10.0.2.15","10.0.2.7","TCP","60","2099  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5778","130.026459079","10.0.2.15","10.0.2.7","TCP","60","7741  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5779","130.026459230","10.0.2.15","10.0.2.7","TCP","60","4321  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5780","130.026459381","10.0.2.15","10.0.2.7","TCP","60","3878  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5781","130.026459517","10.0.2.15","10.0.2.7","TCP","60","1183  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5782","130.026459667","10.0.2.15","10.0.2.7","TCP","60","1074  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5783","130.026544430","10.0.2.15","10.0.2.7","TCP","60","2718  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5784","130.026544634","10.0.2.15","10.0.2.7","TCP","60","6112  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5785","130.026544786","10.0.2.15","10.0.2.7","TCP","60","179  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5786","130.026544937","10.0.2.15","10.0.2.7","TCP","60","4126  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5787","130.026674026","10.0.2.15","10.0.2.7","TCP","60","6009  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5788","130.026674238","10.0.2.15","10.0.2.7","TCP","60","1087  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5789","130.026811687","10.0.2.15","10.0.2.7","TCP","60","3546  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5790","130.026811905","10.0.2.15","10.0.2.7","TCP","60","31038  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5791","130.026812057","10.0.2.15","10.0.2.7","TCP","60","1009  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5792","130.026812210","10.0.2.15","10.0.2.7","TCP","60","32774  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5793","130.027017778","10.0.2.15","10.0.2.7","TCP","60","1334  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5794","130.027017970","10.0.2.15","10.0.2.7","TCP","60","49165  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5795","130.027018134","10.0.2.15","10.0.2.7","TCP","60","5100  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5796","130.027018294","10.0.2.15","10.0.2.7","TCP","60","1108  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5797","130.027018445","10.0.2.15","10.0.2.7","TCP","60","2602  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5798","130.027018595","10.0.2.15","10.0.2.7","TCP","60","555  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5799","130.027018746","10.0.2.15","10.0.2.7","TCP","60","30951  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5800","130.027018897","10.0.2.15","10.0.2.7","TCP","60","987  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5801","130.027094440","10.0.2.15","10.0.2.7","TCP","60","3323  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5802","130.027094644","10.0.2.15","10.0.2.7","TCP","60","2920  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5803","130.027094797","10.0.2.15","10.0.2.7","TCP","60","3322  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5804","130.027094959","10.0.2.15","10.0.2.7","TCP","60","9110  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5805","130.027095120","10.0.2.15","10.0.2.7","TCP","60","8649  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5806","130.027237421","10.0.2.15","10.0.2.7","TCP","60","8090  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5807","130.027237641","10.0.2.15","10.0.2.7","TCP","60","26  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5808","130.027478084","10.0.2.15","10.0.2.7","TCP","60","912  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5809","130.027478279","10.0.2.15","10.0.2.7","TCP","60","24  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5810","130.027478441","10.0.2.15","10.0.2.7","TCP","60","2393  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5811","130.027478591","10.0.2.15","10.0.2.7","TCP","60","2605  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5812","130.027478752","10.0.2.15","10.0.2.7","TCP","60","7025  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
